"age","years_exp","stats_id","birth_country","competitions","college","full_name","birth_date","practice_participation","depth_chart_position","rotoworld_id","pandascore_id","rotowire_id","active","fantasy_data_id","team","birth_state","weight","opta_id","search_rank","fantasy_positions","status","injury_body_part","sport","injury_notes","high_school","sportradar_id","team_changed_at","first_name","yahoo_id","gsis_id","kalshi_id","birth_city","swish_id","metadata","last_name","hashtag","search_first_name","depth_chart_order","injury_status","position","news_updated","player_id","practice_description","oddsjam_id","team_abbr","search_last_name","height","number","search_full_name","injury_start_date","espn_id","dupes"
NA,9,NA,NA,"[]","","Brandon Carlo",NA,NA,NA,NA,NA,NA,"True",NA,"TOR",NA,220,NA,NA,"","ACT",NA,"nhl",NA,NA,"a78b4782-c5d4-4bad-a765-3e4b95a7fb90",NA,"Brandon",NA,NA,NA,NA,9000480,"{'birth_date': '1996-11-26', 'birth_place': 'Colorado Springs, CO, USA', 'channel_id': '1157131124942589952', 'college': '', 'draft_pick': '37', 'draft_round': '2', 'draft_year': '2015', 'high_school': '', 'rookie_year': '2016'}","Carlo","#brandoncarlo-NHL-TOR-25","brandon",NA,NA,"D",NA,"1462",NA,NA,NA,"carlo",77,25,"brandoncarlo",NA,3904175,1
NA,22,NA,NA,"[]","","Marc-Andre Fleury",NA,NA,NA,NA,NA,NA,"True",NA,"PIT",NA,185,NA,NA,"","ACT",NA,"nhl",NA,NA,"4343c158-0f24-11e2-8525-18a905767e44",NA,"Marc-Andre",NA,NA,NA,NA,8470594,"{'birth_date': '1984-11-28', 'birth_place': 'Sorel, QC, CAN', 'channel_id': '1157131028360351744', 'college': '', 'draft_pick': '1', 'draft_round': '1', 'draft_year': '2003', 'high_school': '', 'rookie_year': '2003'}","Fleury","#marcandrefleury-NHL-PIT-29","marcandre",NA,NA,"G",NA,"1294",NA,NA,NA,"fleury",74,29,"marcandrefleury",NA,2346,1
NA,5,NA,NA,"[]","","Tim Stutzle",NA,NA,NA,NA,NA,NA,"True",NA,"OTT",NA,192,NA,NA,"","ACT",NA,"nhl",NA,NA,"bec4bede-4d80-4e42-a9b0-8605bab44a14",NA,"Tim",NA,NA,NA,NA,9013509,"{'birth_date': '2002-01-15', 'birth_place': 'Viersen,, DEU', 'channel_id': '1157131154403381248', 'college': '', 'draft_pick': '3', 'draft_round': '1', 'draft_year': '2020', 'high_school': '', 'rookie_year': '2020'}","Stutzle","#timstutzle-NHL-OTT-18","tim",NA,NA,"C",NA,"1519",NA,NA,NA,"stutzle",72,18,"timstutzle",NA,4697384,1
NA,11,NA,NA,"[]","","Phillip Danault",NA,NA,NA,NA,NA,NA,"True",NA,"LA",NA,200,NA,NA,"","ACT",NA,"nhl",NA,NA,"76967e78-08fa-4e9c-8ec5-b42ea00d0a37",NA,"Phillip",NA,NA,NA,NA,8476479,"{'birth_date': '1993-02-24', 'birth_place': 'Victoriaville, QC, CAN', 'channel_id': '1157130929097953280', 'college': '', 'draft_pick': '26', 'draft_round': '1', 'draft_year': '2011', 'high_school': '', 'rookie_year': '2014'}","Danault","#phillipdanault-NHL-LA-24","phillip",NA,NA,"C",NA,"1080",NA,NA,NA,"danault",73,24,"phillipdanault",NA,2562602,1
NA,13,NA,NA,"[]","","Philipp Grubauer",NA,NA,NA,NA,NA,NA,"True",NA,"SEA",NA,188,NA,NA,"","ACT",NA,"nhl",NA,NA,"d6a16994-80fc-11e2-a3e0-f4ce4684ea4c",NA,"Philipp",NA,NA,NA,NA,8475831,"{'birth_date': '1991-11-25', 'birth_place': 'Rosenheim,, DEU', 'channel_id': '1157130898425008128', 'college': '', 'draft_pick': '112', 'draft_round': '4', 'draft_year': '2010', 'high_school': '', 'rookie_year': '2012'}","Grubauer","#philippgrubauer-NHL-SEA-31","philipp",NA,NA,"G",NA,"1019",NA,NA,NA,"grubauer",73,31,"philippgrubauer",NA,5657,1
NA,NA,NA,NA,"[]","UConn","Justin Pearson",NA,NA,NA,NA,NA,NA,"True",NA,"CBJ",NA,185,NA,NA,"","ACT",NA,"nhl",NA,NA,"21ca8ff7-4634-48ff-a773-9f1145af6d78",NA,"Justin",NA,NA,NA,NA,9015622,"{'birth_date': '1998-05-17', 'birth_place': 'Nashua, NH, USA', 'college': 'UConn', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}","Pearson","#justinpearson-NHL-CBJ-43","justin",NA,NA,"LW",NA,"2395",NA,NA,NA,"pearson",73,43,"justinpearson",NA,NA,1
NA,11,NA,NA,"[]","Notre Dame","Bryan Rust",NA,NA,NA,NA,NA,NA,"True",NA,"PIT",NA,202,NA,NA,"","ACT",NA,"nhl",NA,NA,"46d3e792-5729-4b1e-8924-561ab71ac256",NA,"Bryan",NA,NA,NA,NA,8475810,"{'birth_date': '1992-05-11', 'birth_place': 'Pontiac, MI, USA', 'channel_id': '1157131255771320320', 'college': 'Notre Dame', 'draft_pick': '80', 'draft_round': '3', 'draft_year': '2010', 'high_school': '', 'rookie_year': '2014'}","Rust","#bryanrust-NHL-PIT-17","bryan",NA,NA,"RW",NA,"1708",NA,NA,NA,"rust",71,17,"bryanrust",NA,2591155,1
NA,NA,NA,NA,"[]","Denver","Josiah Didier",NA,NA,NA,NA,NA,NA,"True",NA,"DET",NA,218,NA,NA,"","ACT",NA,"nhl",NA,NA,"931edf27-0202-4b0f-abe0-a800560a8341",NA,"Josiah",NA,NA,NA,NA,9000421,"{'birth_date': '1993-04-08', 'birth_place': 'Littleton, CO, USA', 'college': 'Denver', 'draft_pick': '97', 'draft_round': '4', 'draft_year': '2011', 'high_school': '', 'rookie_year': ''}","Didier","#josiahdidier-NHL-DET-94","josiah",NA,NA,"D",NA,"2864",NA,NA,NA,"didier",75,94,"josiahdidier",NA,NA,1
NA,NA,NA,NA,"[]","","Avery Hayes",NA,NA,NA,NA,NA,NA,"True",NA,"PIT",NA,180,NA,NA,"","ACT",NA,"nhl",NA,NA,"618ee0f6-6f32-45af-9554-d158d2491e61",NA,"Avery",NA,NA,NA,NA,9015634,"{'birth_date': '2002-10-10', 'birth_place': 'Westland, MI, USA', 'channel_id': '1274484288447844352', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}","Hayes","#averyhayes-NHL-PIT-85","avery",NA,NA,"RW",NA,"2472",NA,NA,NA,"hayes",70,85,"averyhayes",NA,5172806,1
NA,4,NA,NA,"[]","","Isaak Phillips",NA,NA,NA,NA,NA,NA,"True",NA,"WPG",NA,205,NA,NA,"","ACT",NA,"nhl",NA,NA,"9a221d28-bcc4-4d0d-b038-f5ab035d68df",NA,"Isaak",NA,NA,NA,NA,9013758,"{'birth_date': '2001-09-28', 'birth_place': 'Barrie, ON, CAN', 'channel_id': '1157372514523959296', 'college': '', 'draft_pick': '141', 'draft_round': '5', 'draft_year': '2020', 'high_school': '', 'rookie_year': '2021'}","Phillips","#isaakphillips-NHL-WPG-3","isaak",NA,NA,"D",NA,"2327",NA,NA,NA,"phillips",75,3,"isaakphillips",NA,4697831,1
NA,NA,NA,NA,"[]","","Justin Carbonneau",NA,NA,NA,NA,NA,NA,"True",NA,"STL",NA,191,NA,NA,"","ACT",NA,"nhl",NA,NA,"6bf3966a-0aeb-4e6c-b686-2c716146eb2b",NA,"Justin",NA,NA,NA,NA,NA,"{'birth_date': '2006-11-25', 'birth_place': 'Levis, QC, CAN', 'channel_id': '1244526806678126592', 'college': '', 'draft_pick': '19', 'draft_round': '1', 'draft_year': '2025', 'high_school': '', 'rookie_year': ''}","Carbonneau","#justincarbonneau-NHL-STL-68","justin",NA,NA,"RW",NA,"3739",NA,NA,NA,"carbonneau",73,68,"justincarbonneau",NA,NA,1
NA,3,NA,NA,"[]","","Mikhail Maltsev",NA,NA,NA,NA,NA,NA,"True",NA,"LA",NA,198,NA,NA,"","ACT",NA,"nhl",NA,NA,"ed614e03-667a-4910-b5be-77b94f2bb80c",NA,"Mikhail",NA,NA,NA,NA,NA,"{'birth_date': '1998-03-12', 'birth_place': 'St. Petersburg,, RUS', 'college': '', 'draft_pick': '102', 'draft_round': '4', 'draft_year': '2016', 'high_school': '', 'rookie_year': '2020'}","Maltsev","#mikhailmaltsev-NHL-LA-50","mikhail",NA,NA,"LW",NA,"2179",NA,NA,NA,"maltsev",75,50,"mikhailmaltsev",NA,NA,1
NA,9,NA,NA,"[]","","David Rittich",NA,NA,NA,NA,NA,NA,"True",NA,"NYI",NA,205,NA,NA,"","ACT",NA,"nhl",NA,NA,"677c3651-f73b-4fbf-9a71-f6f16874617d",NA,"David",NA,NA,NA,NA,9006384,"{'birth_date': '1992-08-19', 'birth_place': 'Jihlava,, CZE', 'channel_id': '1157130928389115904', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': '2016'}","Rittich","#davidrittich-NHL-NYI-33","david",NA,NA,"G",NA,"1776",NA,NA,NA,"rittich",76,33,"davidrittich",NA,4063288,1
NA,5,NA,NA,"[]","","Ivan Prosvetov",NA,NA,NA,NA,NA,NA,"True",NA,"CGY",NA,195,NA,NA,"","ACT",NA,"nhl",NA,NA,"11b050e9-d78f-40f3-87a0-cf72e8052eb5",NA,"Ivan",NA,NA,NA,NA,9012767,"{'birth_date': '1999-03-05', 'birth_place': 'Moscow,, RUS', 'channel_id': '1268142471934652416', 'college': '', 'draft_pick': '114', 'draft_round': '4', 'draft_year': '2018', 'high_school': '', 'rookie_year': '2020'}","Prosvetov","#ivanprosvetov-NHL-CGY-50","ivan",NA,NA,"G",NA,"2968",NA,NA,NA,"prosvetov",77,50,"ivanprosvetov",NA,4587557,1
NA,11,NA,NA,"[]","","Andre Burakovsky",NA,NA,NA,NA,NA,NA,"True",NA,"CHI",NA,203,NA,NA,"","ACT",NA,"nhl",NA,NA,"f7a71351-4b62-4046-a1fa-c73107eda8d3",NA,"Andre",NA,NA,NA,NA,8477444,"{'birth_date': '1995-02-09', 'birth_place': 'Klagenfurt,, AUT', 'channel_id': '1157130901344243712', 'college': '', 'draft_pick': '23', 'draft_round': '1', 'draft_year': '2013', 'high_school': '', 'rookie_year': '2014'}","Burakovsky","#andreburakovsky-NHL-CHI-28","andre",NA,NA,"LW",NA,"1024",NA,NA,NA,"burakovsky",75,28,"andreburakovsky",NA,3042044,1
NA,5,NA,NA,"[]","","Libor Hajek",NA,NA,NA,NA,NA,NA,"True",NA,"PIT",NA,209,NA,NA,"","ACT",NA,"nhl",NA,NA,"c105f594-7c77-4356-84ef-9501810bcba1",NA,"Libor",NA,NA,NA,NA,9001009,"{'birth_date': '1998-02-04', 'birth_place': 'Smrcek,, CZE', 'college': '', 'draft_pick': '37', 'draft_round': '2', 'draft_year': '2016', 'high_school': '', 'rookie_year': '2018'}","Hajek","#liborhajek-NHL-PIT-42","libor",NA,NA,"D",NA,"2593",NA,NA,NA,"hajek",74,42,"liborhajek",NA,NA,1
NA,11,NA,NA,"[]","","John Klingberg",NA,NA,NA,NA,NA,NA,"True",NA,"SJ",NA,185,NA,NA,"","ACT",NA,"nhl",NA,NA,"da5988c5-434e-4e7e-b14f-bac942e88c15",NA,"John",NA,NA,NA,NA,8475906,"{'birth_date': '1992-08-14', 'birth_place': 'Gothenburg,, SWE', 'channel_id': '1186076720474632192', 'college': '', 'draft_pick': '131', 'draft_round': '5', 'draft_year': '2010', 'high_school': '', 'rookie_year': '2014'}","Klingberg","#johnklingberg-NHL-SJ-3","john",NA,NA,"D",NA,"1315",NA,NA,NA,"klingberg",74,3,"johnklingberg",NA,2590751,1
NA,NA,NA,NA,"[]","","Aiden Fink",NA,NA,NA,NA,NA,NA,"True",NA,"NSH",NA,153,NA,NA,"","NWT",NA,"nhl",NA,NA,"5f9e7499-f18a-4dc1-8794-f6d0320ed248",NA,"Aiden",NA,NA,NA,NA,NA,"{'birth_date': '2004-11-24', 'birth_place': 'Calgary, AB, CAN', 'college': '', 'draft_pick': '218', 'draft_round': '7', 'draft_year': '2023', 'high_school': '', 'rookie_year': ''}","Fink","#aidenfink-NHL-NSH","aiden",NA,NA,"RW",NA,"2093",NA,NA,NA,"fink",69,NA,"aidenfink",NA,5188503,1
NA,8,NA,NA,"[]","Maine","Ryan Lomberg",NA,NA,NA,NA,NA,NA,"True",NA,"CGY",NA,184,NA,NA,"","ACT",NA,"nhl",NA,NA,"08c092f7-e369-437b-9aa4-2366f5266dfe",NA,"Ryan",NA,NA,NA,NA,9000099,"{'birth_date': '1994-12-09', 'birth_place': 'Richmond Hill, ON, CAN', 'channel_id': '1157130964405604352', 'college': 'Maine', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': '2017'}","Lomberg","#ryanlomberg-NHL-CGY-70","ryan",NA,NA,"LW",NA,"1828",NA,NA,NA,"lomberg",69,70,"ryanlomberg",NA,3942548,1
NA,NA,NA,NA,"[]","","Jakub Malek",NA,NA,NA,NA,NA,NA,"True",NA,"NJ",NA,170,NA,NA,"","ACT",NA,"nhl",NA,NA,"ae2b2252-c036-4c37-8f20-03c6bde22e93",NA,"Jakub",NA,NA,NA,NA,NA,"{'birth_date': '2002-04-11', 'birth_place': 'Kromeriz,, CZE', 'channel_id': '1274423885193838592', 'college': '', 'draft_pick': '100', 'draft_round': '4', 'draft_year': '2021', 'high_school': '', 'rookie_year': ''}","Malek","#jakubmalek-NHL-NJ-85","jakub",NA,NA,"G",NA,"3202",NA,NA,NA,"malek",76,85,"jakubmalek",NA,5188322,1
NA,NA,NA,NA,"[]","","Jack Berglund",NA,NA,NA,NA,NA,NA,"True",NA,"PHI",NA,209,NA,NA,"","UDP",NA,"nhl",NA,NA,"75753951-bf39-4259-b684-ff53bce41056",NA,"Jack",NA,NA,NA,NA,NA,"{'birth_date': '2006-04-10', 'birth_place': 'Karlstad,, SWE', 'college': '', 'draft_pick': '51', 'draft_round': '2', 'draft_year': '2024', 'high_school': '', 'rookie_year': ''}","Berglund","#jackberglund-NHL-PHI","jack",NA,NA,"C",NA,"3336",NA,NA,NA,"berglund",75,NA,"jackberglund",NA,NA,1
NA,3,NA,NA,"[]","","Parker Wotherspoon",NA,NA,NA,NA,NA,NA,"True",NA,"PIT",NA,192,NA,NA,"","ACT",NA,"nhl",NA,NA,"78e71715-fa21-45a3-8ce8-d41532432fae",NA,"Parker",NA,NA,NA,NA,9001184,"{'birth_date': '1997-08-24', 'birth_place': 'Surrey, BC, CAN', 'channel_id': '1157131121259991040', 'college': '', 'draft_pick': '112', 'draft_round': '4', 'draft_year': '2015', 'high_school': '', 'rookie_year': '2022'}","Wotherspoon","#parkerwotherspoon-NHL-PIT-28","parker",NA,NA,"D",NA,"1640",NA,NA,NA,"wotherspoon",73,28,"parkerwotherspoon",NA,3942638,1
NA,NA,NA,NA,"[]","","Jesse Nurmi",NA,NA,NA,NA,NA,NA,"True",NA,"NYI",NA,174,NA,NA,"","ACT",NA,"nhl",NA,NA,"1f8bd557-9a23-4e55-99d3-6a38dc97dbc7",NA,"Jesse",NA,NA,NA,NA,9015327,"{'birth_date': '2005-03-07', 'birth_place': 'Valkeala,, FIN', 'channel_id': '1272370456912986112', 'college': '', 'draft_pick': '113', 'draft_round': '4', 'draft_year': '2023', 'high_school': '', 'rookie_year': ''}","Nurmi","#jessenurmi-NHL-NYI-72","jesse",NA,NA,"LW",NA,"2054",NA,NA,NA,"nurmi",71,72,"jessenurmi",NA,5188352,1
NA,12,NA,NA,"[]","","Mark Pysyk",NA,NA,NA,NA,NA,NA,"True",NA,"ANA",NA,196,NA,NA,"","ACT",NA,"nhl",NA,NA,"d3585b79-8f4e-11e2-9851-f4ce4684ea4c",NA,"Mark",NA,NA,NA,NA,8475796,"{'birth_date': '1992-01-11', 'birth_place': 'Sherwood Park, AB, CAN', 'college': '', 'draft_pick': '23', 'draft_round': '1', 'draft_year': '2010', 'high_school': '', 'rookie_year': '2012'}","Pysyk","#markpysyk-NHL-ANA-3","mark",NA,NA,"D",NA,"1442",NA,NA,NA,"pysyk",73,3,"markpysyk",NA,5824,1
NA,9,NA,NA,"[]","St. Cloud State","Jonny Brodzinski",NA,NA,NA,NA,NA,NA,"True",NA,"NYR",NA,211,NA,NA,"","ACT",NA,"nhl",NA,NA,"1d20fd77-fd49-4cb3-8b72-ecd5f7ab6c0d",NA,"Jonny",NA,NA,NA,NA,9000147,"{'birth_date': '1993-06-19', 'birth_place': 'Ham Lake, MN, USA', 'channel_id': '1157131221025705984', 'college': 'St. Cloud State', 'draft_pick': '148', 'draft_round': '5', 'draft_year': '2013', 'high_school': '', 'rookie_year': '2016'}","Brodzinski","#jonnybrodzinski-NHL-NYR-22","jonny",NA,NA,"C",NA,"2464",NA,NA,NA,"brodzinski",72,22,"jonnybrodzinski",NA,3025614,1
NA,NA,NA,NA,"[]","North Dakota","Matteo Costantini",NA,NA,NA,NA,NA,NA,"True",NA,"BUF",NA,173,NA,NA,"","ACT",NA,"nhl",NA,NA,"4099a584-0cd5-4aaa-ab8c-28c18a512681",NA,"Matteo",NA,NA,NA,NA,NA,"{'birth_date': '2002-08-16', 'birth_place': 'St. Catharines, ON, CAN', 'channel_id': '1273819831300280320', 'college': 'North Dakota', 'draft_pick': '131', 'draft_round': '5', 'draft_year': '2020', 'high_school': '', 'rookie_year': ''}","Costantini","#matteocostantini-NHL-BUF-59","matteo",NA,NA,"C",NA,"3956",NA,NA,NA,"costantini",72,59,"matteocostantini",NA,4997050,1
NA,NA,NA,NA,"[]","","Kale Kessy",NA,NA,NA,NA,NA,NA,"True",NA,"TB",NA,212,NA,NA,"","ACT",NA,"nhl",NA,NA,"dd498fc4-73fc-4dda-a635-f46b43c9bb09",NA,"Kale",NA,NA,NA,NA,9000596,"{'birth_date': '1992-12-04', 'birth_place': 'Shaunavon, SK, CAN', 'college': '', 'draft_pick': '111', 'draft_round': '4', 'draft_year': '2011', 'high_school': '', 'rookie_year': ''}","Kessy","#kalekessy-NHL-TB-34","kale",NA,NA,"LW",NA,"2529",NA,NA,NA,"kessy",75,34,"kalekessy",NA,2564152,1
NA,1,NA,NA,"[]","","Nathan Légaré",NA,NA,NA,NA,NA,NA,"True",NA,"NJ",NA,200,NA,NA,"","ACT",NA,"nhl",NA,NA,"ef1136b6-31cd-4643-8352-022ae8745837",NA,"Nathan",NA,NA,NA,NA,9013226,"{'birth_date': '2001-01-11', 'birth_place': 'Montreal, QC, CAN', 'channel_id': '1169346416129110016', 'college': '', 'draft_pick': '74', 'draft_round': '3', 'draft_year': '2019', 'high_school': '', 'rookie_year': '2024'}","Légaré","#nathanlegare-NHL-NJ-37","nathan",NA,NA,"RW",NA,"2240",NA,NA,NA,"legare",72,37,"nathanlegare",NA,NA,1
NA,10,NA,NA,"[]","Maine","Ben Hutton",NA,NA,NA,NA,NA,NA,"True",NA,"VGK",NA,209,NA,NA,"","ACT",NA,"nhl",NA,NA,"13a6977a-fc7e-4a08-8ef4-61907f0006b5",NA,"Ben",NA,NA,NA,NA,8477018,"{'birth_date': '1993-04-20', 'birth_place': 'Brockville, ON, CAN', 'channel_id': '1157130903105851392', 'college': 'Maine', 'draft_pick': '147', 'draft_round': '5', 'draft_year': '2012', 'high_school': '', 'rookie_year': '2015'}","Hutton","#benhutton-NHL-VGK-17","ben",NA,NA,"D",NA,"1026",NA,NA,NA,"hutton",75,17,"benhutton",NA,3571762,1
NA,NA,NA,NA,"[]","","Marek Howell",NA,NA,NA,NA,NA,NA,"True",NA,"COL",NA,201,NA,NA,"","ACT",NA,"nhl",NA,NA,"8f9a8523-980a-452d-bcad-5130dd0867db",NA,"Marek",NA,NA,NA,NA,9025240,"{'birth_date': '2006-05-19', 'birth_place': 'Calgary, AB, CAN', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}","Howell","#marekhowell-NHL-COL","marek",NA,NA,"D",NA,"3662",NA,NA,NA,"howell",75,NA,"marekhowell",NA,NA,1
NA,NA,NA,NA,"[]","","Jimmy Oligny",NA,NA,NA,NA,NA,NA,"True",NA,"WPG",NA,195,NA,NA,"","ACT",NA,"nhl",NA,NA,"d34c3347-731e-4064-a7b7-bacd2c030fc9",NA,"Jimmy",NA,NA,NA,NA,NA,"{'birth_date': '1993-04-30', 'birth_place': 'LaSalle, QC, CAN', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}","Oligny","#jimmyoligny-NHL-WPG-48","jimmy",NA,NA,"D",NA,"2904",NA,NA,NA,"oligny",70,48,"jimmyoligny",NA,NA,1
NA,2,NA,NA,"[]","","Filip Roos",NA,NA,NA,NA,NA,NA,"True",NA,"OTT",NA,190,NA,NA,"","ACT",NA,"nhl",NA,NA,"5ef29b5d-51d0-4957-8943-e00db7ab56be",NA,"Filip",NA,NA,NA,NA,9015190,"{'birth_date': '1999-01-05', 'birth_place': 'Gothenburg,, SWE', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': '2022'}","Roos","#filiproos-NHL-OTT-48","filip",NA,NA,"D",NA,"2323",NA,NA,NA,"roos",76,48,"filiproos",NA,5074159,1
NA,NA,NA,NA,"[]","Canisius","Ryan Schmelzer",NA,NA,NA,NA,NA,NA,"True",NA,"NJ",NA,188,NA,NA,"","ACT",NA,"nhl",NA,NA,"8e3abc49-40c7-48f5-98a9-3c036fe8ef24",NA,"Ryan",NA,NA,NA,NA,9012924,"{'birth_date': '1993-07-28', 'birth_place': 'Buffalo, NY, USA', 'channel_id': '1274423879737049088', 'college': 'Canisius', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}","Schmelzer","#ryanschmelzer-NHL-NJ-49","ryan",NA,NA,"C",NA,"2810",NA,NA,NA,"schmelzer",74,49,"ryanschmelzer",NA,4587869,1
NA,NA,NA,NA,"[]","","Jett Luchanko",NA,NA,NA,NA,NA,NA,"True",NA,"PHI",NA,180,NA,NA,"","ACT",NA,"nhl",NA,NA,"d937b61f-b596-4816-811c-51842ef2ee46",NA,"Jett",NA,NA,NA,NA,9024886,"{'birth_date': '2006-08-21', 'birth_place': 'London, ON, CAN', 'channel_id': '1274605238715686912', 'college': '', 'draft_pick': '13', 'draft_round': '1', 'draft_year': '2024', 'high_school': '', 'rookie_year': ''}","Luchanko","#jettluchanko-NHL-PHI-17","jett",NA,NA,"C",NA,"3245",NA,NA,NA,"luchanko",71,17,"jettluchanko",NA,5216881,1
NA,NA,NA,NA,"[]","","Benton Maass",NA,NA,NA,NA,NA,NA,"True",NA,"WSH",NA,190,NA,NA,"","ACT",NA,"nhl",NA,NA,"6d6de0ed-0ebb-4b54-861b-08dfa726378d",NA,"Benton",NA,NA,NA,NA,NA,"{'birth_date': '1998-11-25', 'birth_place': 'Elk River, MN, USA', 'college': '', 'draft_pick': '182', 'draft_round': '6', 'draft_year': '2017', 'high_school': '', 'rookie_year': ''}","Maass","#bentonmaass-NHL-WSH-50","benton",NA,NA,"D",NA,"2611",NA,NA,NA,"maass",74,50,"bentonmaass",NA,NA,1
NA,NA,NA,NA,"[]","","Jarrod Gourley",NA,NA,NA,NA,NA,NA,"True",NA,"CGY",NA,210,NA,NA,"","ACT",NA,"nhl",NA,NA,"feefd3de-2b03-4394-9584-758cd83d6961",NA,"Jarrod",NA,NA,NA,NA,NA,"{'birth_date': '1999-06-29', 'birth_place': 'Calgary, AB, CAN', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}","Gourley","#jarrodgourley-NHL-CGY-96","jarrod",NA,NA,"D",NA,"3019",NA,NA,NA,"gourley",74,96,"jarrodgourley",NA,NA,1
NA,NA,NA,NA,"[]","St. Cloud State","Micah Miller",NA,NA,NA,NA,NA,NA,"True",NA,"ARI",NA,200,NA,NA,"","ACT",NA,"nhl",NA,NA,"74b9b7cb-930b-415b-bcd0-d8a4bc94ed7f",NA,"Micah",NA,NA,NA,NA,NA,"{'birth_date': '1998-10-29', 'birth_place': 'Grand Rapids, MN, USA', 'college': 'St. Cloud State', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}","Miller","#micahmiller-NHL-ARI-84","micah",NA,NA,"LW",NA,"2943",NA,NA,NA,"miller",69,84,"micahmiller",NA,NA,1
NA,6,NA,NA,"[]","","Lias Andersson",NA,NA,NA,NA,NA,NA,"True",NA,"MTL",NA,185,NA,NA,"","ACT",NA,"nhl",NA,NA,"2d04d563-2327-4a12-af6c-309941d732ad",NA,"Lias",NA,NA,NA,NA,9012427,"{'birth_date': '1998-10-13', 'birth_place': 'Smogen,, SWE', 'college': '', 'draft_pick': '7', 'draft_round': '1', 'draft_year': '2017', 'high_school': '', 'rookie_year': '2017'}","Andersson","#liasandersson-NHL-MTL-24","lias",NA,NA,"C",NA,"1066",NA,NA,NA,"andersson",73,24,"liasandersson",NA,NA,1
NA,NA,NA,NA,"[]","","Brenden Miller",NA,NA,NA,NA,NA,NA,"True",NA,"MIN",NA,210,NA,NA,"","ACT",NA,"nhl",NA,NA,"bfb714ca-4f2f-4e6a-a1c1-92c10dcfb26a",NA,"Brenden",NA,NA,NA,NA,NA,"{'birth_date': '1994-03-29', 'birth_place': 'Orangeville, ON, CAN', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}","Miller","#brendenmiller-NHL-MIN-44","brenden",NA,NA,"D",NA,"2525",NA,NA,NA,"miller",73,44,"brendenmiller",NA,NA,1
NA,NA,NA,NA,"[]","","Bill Zonnon",NA,NA,NA,NA,NA,NA,"True",NA,"PIT",NA,190,NA,NA,"","ACT",NA,"nhl",NA,NA,"b7577449-4ad5-4ccc-969f-4b04f406b41b",NA,"Bill",NA,NA,NA,NA,NA,"{'birth_date': '2006-10-03', 'birth_place': 'Montreal, QC, CAN', 'channel_id': '1244526819323953152', 'college': '', 'draft_pick': '22', 'draft_round': '1', 'draft_year': '2025', 'high_school': '', 'rookie_year': ''}","Zonnon","#billzonnon-NHL-PIT-72","bill",NA,NA,"RW",NA,"3753",NA,NA,NA,"zonnon",74,72,"billzonnon",NA,5291958,1
NA,NA,NA,NA,"[]","Denver","Shai Buium",NA,NA,NA,NA,NA,NA,"True",NA,"DET",NA,213,NA,NA,"","ACT",NA,"nhl",NA,NA,"db15cc47-246f-401e-8395-288c354b32ff",NA,"Shai",NA,NA,NA,NA,9014096,"{'birth_date': '2003-03-26', 'birth_place': 'San Diego, CA, USA', 'channel_id': '1274423852180471808', 'college': 'Denver', 'draft_pick': '36', 'draft_round': '2', 'draft_year': '2021', 'high_school': '', 'rookie_year': ''}","Buium","#shaibuium-NHL-DET-7","shai",NA,NA,"D",NA,"3190",NA,NA,NA,"buium",75,7,"shaibuium",NA,4874869,1
NA,7,NA,NA,"[]","Denver","Trevor Moore",NA,NA,NA,NA,NA,NA,"True",NA,"LA",NA,195,NA,NA,"","ACT",NA,"nhl",NA,NA,"421f9f71-d1ee-4917-afc6-ca11f6b761b0",NA,"Trevor",NA,NA,NA,NA,9006424,"{'birth_date': '1995-03-31', 'birth_place': 'Thousand Oaks, CA, USA', 'channel_id': '1157130922684862464', 'college': 'Denver', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': '2018'}","Moore","#trevormoore-NHL-LA-12","trevor",NA,NA,"LW",NA,"1067",NA,NA,NA,"moore",71,12,"trevormoore",NA,3096186,1
