age,years_exp,stats_id,birth_country,competitions,college,full_name,birth_date,practice_participation,depth_chart_position,rotoworld_id,pandascore_id,rotowire_id,active,fantasy_data_id,team,birth_state,weight,opta_id,search_rank,fantasy_positions,status,injury_body_part,sport,injury_notes,high_school,sportradar_id,team_changed_at,first_name,yahoo_id,gsis_id,kalshi_id,birth_city,swish_id,metadata,last_name,hashtag,search_first_name,depth_chart_order,injury_status,position,news_updated,player_id,practice_description,oddsjam_id,team_abbr,search_last_name,height,number,search_full_name,injury_start_date,espn_id
,11.0,,,[],,Joel Armia,,,,,,,True,,LA,,216,,,,ACT,,nhl,,,2077de8b-83e3-492f-abb6-695f81ff03e3,,Joel,,,,,8476469.0,"{'birth_date': '1993-05-31', 'birth_place': 'Pori,, FIN', 'channel_id': '1157131161407868928', 'college': '', 'draft_pick': '16', 'draft_round': '1', 'draft_year': '2011', 'high_school': '', 'rookie_year': '2014'}",Armia,#joelarmia-NHL-LA-40,joel,,,RW,,1530,,,,armia,75,40.0,joelarmia,,
,,,,[],,Niilopekka Muhonen,,,,,,,True,,DAL,,195,,,,ACT,,nhl,,,6711b5b4-fb61-4d04-b6fa-9d7e1c2e07ed,,Niilopekka,,,,,9025031.0,"{'birth_date': '2006-02-28', 'birth_place': 'Kuopio,, FIN', 'channel_id': '1274544667798573056', 'college': '', 'draft_pick': '158', 'draft_round': '5', 'draft_year': '2024', 'high_school': '', 'rookie_year': ''}",Muhonen,#niilopekkamuhonen-NHL-DAL-41,niilopekka,,,D,,3380,,,,muhonen,76,41.0,niilopekkamuhonen,,
,,,,[],,Brett Brochu,,,,,,,True,,EDM,,161,,,,ACT,,nhl,,,eb87cabc-d130-46ca-9537-706004671330,,Brett,,,,,9025185.0,"{'birth_date': '2002-09-09', 'birth_place': 'Windsor, ON, CAN', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",Brochu,#brettbrochu-NHL-EDM-50,brett,,,G,,3566,,,,brochu,71,50.0,brettbrochu,,
,,,,[],Boston University,Kamil Bednarik,,,,,,,True,,NYI,,187,,,,UDP,,nhl,,,b6ffbd75-335f-4ebb-9c6b-537809ef0264,,Kamil,,,,,,"{'birth_date': '2006-05-26', 'birth_place': 'Elmhurst, IL, USA', 'college': 'Boston University', 'draft_pick': '61', 'draft_round': '2', 'draft_year': '2024', 'high_school': '', 'rookie_year': ''}",Bednarik,#kamilbednarik-NHL-NYI,kamil,,,C,,3331,,,,bednarik,73,,kamilbednarik,,
,,,,[],,Felix Unger Sorum,,,,,,,True,,CAR,,170,,,,ACT,,nhl,,,eb50485a-4627-484a-8bbc-ac22438c98e3,,Felix,,,,,9015341.0,"{'birth_date': '2005-09-14', 'birth_place': 'Trondheim,, NOR', 'channel_id': '1274303086008995840', 'college': '', 'draft_pick': '62', 'draft_round': '2', 'draft_year': '2023', 'high_school': '', 'rookie_year': ''}",Unger Sorum,#felixungersorum-NHL-CAR-36,felix,,,RW,,2018,,,,ungersorum,71,36.0,felixungersorum,,
,,,,[],,David Rozsival,,,,,,,True,,NJ,,188,,,,UDP,,nhl,,,71d86086-0086-4bdb-8dc7-bd28b48ec895,,David,,,,,,"{'birth_date': '2007-06-01', 'birth_place': 'Liberec,, CZE', 'channel_id': '1244828841667481600', 'college': '', 'draft_pick': '161', 'draft_round': '6', 'draft_year': '2025', 'high_school': '', 'rookie_year': ''}",Rozsival,#davidrozsival-NHL-NJ,david,,,RW,,3914,,,,rozsival,73,,davidrozsival,,
,5.0,,,[],,Logan Stanley,,,,,,,True,,WPG,,231,,,,ACT,,nhl,,,acfe0b15-6c8d-47cf-b78e-6811ed65a8bb,,Logan,,,,,9001059.0,"{'birth_date': '1998-05-26', 'birth_place': 'Waterloo, ON, CAN', 'channel_id': '1157131301761863680', 'college': '', 'draft_pick': '18', 'draft_round': '1', 'draft_year': '2016', 'high_school': '', 'rookie_year': '2020'}",Stanley,#loganstanley-NHL-WPG-64,logan,,,D,,1783,,,,stanley,79,64.0,loganstanley,,
,18.0,,,[],,Patrick Kane,,,,,,,True,,DET,,178,,,,ACT,,nhl,,,42c33e34-0f24-11e2-8525-18a905767e44,,Patrick,,,,,8474141.0,"{'birth_date': '1988-11-19', 'birth_place': 'Buffalo, NY, USA', 'channel_id': '1157131101316075520', 'college': '', 'draft_pick': '1', 'draft_round': '1', 'draft_year': '2007', 'high_school': '', 'rookie_year': '2007'}",Kane,#patrickkane-NHL-DET-88,patrick,,,RW,,1652,,,,kane,70,88.0,patrickkane,,
,,,,[],,Yaroslav Korostelyov,,,,,,,True,,SJ,,168,,,,UDP,,nhl,,,7ad0b238-1c27-40d5-860a-4b0784fc198e,,Yaroslav,,,,,,"{'birth_date': '2005-08-07', 'birth_place': 'St. Petersburg,, RUS', 'college': '', 'draft_pick': '194', 'draft_round': '7', 'draft_year': '2024', 'high_school': '', 'rookie_year': ''}",Korostelyov,#yaroslavkorostelyov-NHL-SJ,yaroslav,,,G,,3378,,,,korostelyov,74,,yaroslavkorostelyov,,
,,,,[],,Isaac Dufort,,,,,,,True,,MTL,,188,,,,ACT,,nhl,,,b53c7d4b-e101-41ea-aab1-13618be4ad54,,Isaac,,,,,,"{'birth_date': '2003-03-13', 'birth_place': 'Laval, QC, CAN', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",Dufort,#isaacdufort-NHL-MTL-67,isaac,,,G,,2931,,,,dufort,74,67.0,isaacdufort,,
,,,,[],,Dawson Cowan,,,,,,,True,,SJ,,186,,,,ACT,,nhl,,,20dd737c-6940-402e-b447-ccd3ce27a337,,Dawson,,,,,9025123.0,"{'birth_date': '2005-09-28', 'birth_place': 'Warren, MB, CAN', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",Cowan,#dawsoncowan-NHL-SJ-33,dawson,,,G,,3465,,,,cowan,74,33.0,dawsoncowan,,
,,,,[],Boston College,Michael Karow,,,,,,,True,,DAL,,200,,,,ACT,,nhl,,,744ab926-a555-4d86-b689-df2e22547891,,Michael,,,,,9014907.0,"{'birth_date': '1998-12-18', 'birth_place': 'Green Bay, WI, USA', 'channel_id': '1274544671942545408', 'college': 'Boston College', 'draft_pick': '126', 'draft_round': '5', 'draft_year': '2017', 'high_school': '', 'rookie_year': ''}",Karow,#michaelkarow-NHL-DAL-58,michael,,,D,,3104,,,,karow,74,58.0,michaelkarow,,
,7.0,,,[],,Nathan Bastian,,,,,,,True,,DAL,,205,,,,ACT,,nhl,,,3791d252-2f12-4a56-a7e4-6b3d15d2ed72,,Nathan,,,,,9000918.0,"{'birth_date': '1997-12-06', 'birth_place': 'Kitchener, ON, CAN', 'channel_id': '1157131194911969280', 'college': '', 'draft_pick': '41', 'draft_round': '2', 'draft_year': '2016', 'high_school': '', 'rookie_year': '2018'}",Bastian,#nathanbastian-NHL-DAL-11,nathan,,,RW,,1595,,,,bastian,76,11.0,nathanbastian,,
,12.0,,,[],,Nathan MacKinnon,,,,,,,True,,COL,,200,,,,ACT,,nhl,,,e440e013-e817-11e2-a133-f4ce4684ea4c,,Nathan,,,,,8477492.0,"{'birth_date': '1995-09-01', 'birth_place': 'Halifax, NS, CAN', 'channel_id': '1157131009146245120', 'college': '', 'draft_pick': '1', 'draft_round': '1', 'draft_year': '2013', 'high_school': '', 'rookie_year': '2013'}",MacKinnon,#nathanmackinnon-NHL-COL-29,nathan,,,C,,1245,,,,mackinnon,72,29.0,nathanmackinnon,,
,13.0,,,[],,Vladimir Tarasenko,,,,,,,True,,MIN,,219,,,,ACT,,nhl,,,4a5a7feb-5f4e-11e2-9e6b-f4ce4684ea4c,,Vladimir,,,,,8475765.0,"{'birth_date': '1991-12-13', 'birth_place': 'Yaroslavl,, RUS', 'channel_id': '1157131102750527488', 'college': '', 'draft_pick': '16', 'draft_round': '1', 'draft_year': '2010', 'high_school': '', 'rookie_year': '2012'}",Tarasenko,#vladimirtarasenko-NHL-MIN-91,vladimir,,,RW,,1656,,,,tarasenko,73,91.0,vladimirtarasenko,,
,,,,[],,Alex Beaucage,,,,,,,True,,MTL,,192,,,,ACT,,nhl,,,aaf56c5c-3076-425e-bc56-e985f0d989db,,Alex,,,,,9013039.0,"{'birth_date': '2001-07-25', 'birth_place': 'Trois-Rivieres, QC, CAN', 'college': '', 'draft_pick': '78', 'draft_round': '3', 'draft_year': '2019', 'high_school': '', 'rookie_year': ''}",Beaucage,#alexbeaucage-NHL-MTL-53,alex,,,RW,,2753,,,,beaucage,74,53.0,alexbeaucage,,
,1.0,,,[],,Olivier Rodrigue,,,,,,,True,,EDM,,158,,,,ACT,,nhl,,,57d76044-cb6c-422a-ac60-83754697e792,,Olivier,,,,,9012843.0,"{'birth_date': '2000-07-06', 'birth_place': 'Chicoutimi, QC, CAN', 'channel_id': '1211066426958295040', 'college': '', 'draft_pick': '62', 'draft_round': '2', 'draft_year': '2018', 'high_school': '', 'rookie_year': '2024'}",Rodrigue,#olivierrodrigue-NHL-EDM-35,olivier,,,G,,1267,,,,rodrigue,73,35.0,olivierrodrigue,,
,,,,[],,Jack Finley,,,,,,,True,,TB,,220,,,,ACT,,nhl,,,053ce05a-4ae2-4a9f-a1bd-59dcd4fd3452,,Jack,,,,,9013599.0,"{'birth_date': '2002-09-02', 'birth_place': 'St. Louis, MO, USA', 'channel_id': '1184989608174166016', 'college': '', 'draft_pick': '57', 'draft_round': '2', 'draft_year': '2020', 'high_school': '', 'rookie_year': ''}",Finley,#jackfinley-NHL-TB-62,jack,,,C,,2412,,,,finley,78,62.0,jackfinley,,
,17.0,,,[],Denver,Paul Stastny,,,,,,,True,,CAR,,193,,,,ACT,,nhl,,,42a7b3a4-0f24-11e2-8525-18a905767e44,,Paul,,,,,8471669.0,"{'birth_date': '1985-12-27', 'birth_place': 'Quebec City, QC, CAN', 'college': 'Denver', 'draft_pick': '44', 'draft_round': '2', 'draft_year': '2005', 'high_school': '', 'rookie_year': '2006'}",Stastny,#paulstastny-NHL-CAR-26,paul,,,C,,1803,,,,stastny,72,26.0,paulstastny,,
,,,,[],,Alex-Olivier Voyer,,,,,,,True,,MTL,,192,,,,ACT,,nhl,,,b964397a-8ff5-46ef-8bc7-5e34cf25e27d,,Alex-Olivier,,,,,,"{'birth_date': '1999-04-10', 'birth_place': 'Sherbrooke, QC, CAN', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",Voyer,#alexoliviervoyer-NHL-MTL-68,alexolivier,,,RW,,2932,,,,voyer,74,68.0,alexoliviervoyer,,
,3.0,,,[],Brown,Max Willman,,,,,,,True,,NJ,,184,,,,ACT,,nhl,,,0c8f5ac6-bc13-445c-98df-e540b919fc44,,Max,,,,,9014408.0,"{'birth_date': '1995-02-13', 'birth_place': 'Barnstable, MA, USA', 'college': 'Brown', 'draft_pick': '121', 'draft_round': '5', 'draft_year': '2014', 'high_school': '', 'rookie_year': '2021'}",Willman,#maxwillman-NHL-NJ-46,max,,,C,,2312,,,,willman,72,46.0,maxwillman,,
,,,,[],Minnesota,Maceo Phillips,,,,,,,True,,CGY,,228,,,,ACT,,nhl,,,1e9ab3d6-b153-491f-a241-c73868c5e6e3,,Maceo,,,,,,"{'birth_date': '2007-02-25', 'birth_place': 'Wayzata, MN, USA', 'channel_id': '1244768410437439488', 'college': 'Minnesota', 'draft_pick': '80', 'draft_round': '3', 'draft_year': '2025', 'high_school': '', 'rookie_year': ''}",Phillips,#maceophillips-NHL-CGY-92,maceo,,,D,,3776,,,,phillips,78,92.0,maceophillips,,
,,,,[],,Oliver Tulk,,,,,,,True,,LA,,175,,,,ACT,,nhl,,,cf1d6842-218c-4983-b924-0126d0c189bf,,Oliver,,,,,9015752.0,"{'birth_date': '2005-01-19', 'birth_place': 'Gibsons, BC, CAN', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",Tulk,#olivertulk-NHL-LA-86,oliver,,,C,,3014,,,,tulk,70,86.0,olivertulk,,
,19.0,,,[],,Kris Letang,,,,,,,True,,PIT,,193,,,,ACT,,nhl,,,4342422b-0f24-11e2-8525-18a905767e44,,Kris,,,,,8471724.0,"{'birth_date': '1987-04-24', 'birth_place': 'Montreal, QC, CAN', 'channel_id': '1157131254567555072', 'college': '', 'draft_pick': '62', 'draft_round': '3', 'draft_year': '2005', 'high_school': '', 'rookie_year': '2006'}",Letang,#krisletang-NHL-PIT-58,kris,,,D,,1702,,,,letang,72,58.0,krisletang,,
,9.0,,,[],,Christian Dvorak,,,,,,,True,,PHI,,190,,,,ACT,,nhl,,,92ed5cd9-d877-4508-b81a-ad01a4d3010b,,Christian,,,,,9000001.0,"{'birth_date': '1996-02-02', 'birth_place': 'Palos, IL, USA', 'channel_id': '1157131169771311104', 'college': '', 'draft_pick': '58', 'draft_round': '2', 'draft_year': '2014', 'high_school': '', 'rookie_year': '2016'}",Dvorak,#christiandvorak-NHL-PHI-22,christian,,,LW,,1547,,,,dvorak,73,22.0,christiandvorak,,
,,,,[],,Zsombor Garat,,,,,,,True,,NYI,,203,,,,ACT,,nhl,,,e8ecc7fb-8a04-4e03-b628-b08d2994e8a2,,Zsombor,,,,,9015716.0,"{'birth_date': '1997-07-27', 'birth_place': 'Budapest,, HUN', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",Garat,#zsomborgarat-NHL-NYI-77,zsombor,,,D,,2896,,,,garat,73,77.0,zsomborgarat,,
,7.0,,,[],,Roland McKeown,,,,,,,True,,ANA,,195,,,,ACT,,nhl,,,a99eb144-ab78-4906-82be-71ae71f13ffc,,Roland,,,,,9000486.0,"{'birth_date': '1996-01-20', 'birth_place': 'Listowel, ON, CAN', 'college': '', 'draft_pick': '50', 'draft_round': '2', 'draft_year': '2014', 'high_school': '', 'rookie_year': '2017'}",McKeown,#rolandmckeown-NHL-ANA-49,roland,,,D,,2307,,,,mckeown,73,49.0,rolandmckeown,,
,,,,[],St. Cloud State,Isak Posch,,,,,,,True,,COL,,209,,,,ACT,,nhl,,,abf7d981-9c6f-40a8-916c-484b00153ce2,,Isak,,,,,,"{'birth_date': '2002-01-31', 'birth_place': 'Umea,, SWE', 'channel_id': '1273880237691654144', 'college': 'St. Cloud State', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",Posch,#isakposch-NHL-COL-35,isak,,,G,,3969,,,,posch,75,35.0,isakposch,,
,,,,[],,Zachary Schulz,,,,,,,True,,NYI,,195,,,,NWT,,nhl,,,c381aa76-ede3-412c-b6f9-84c69571b217,,Zachary,,,,,,"{'birth_date': '2005-06-14', 'birth_place': 'Ann Arbor, MI, USA', 'college': '', 'draft_pick': '177', 'draft_round': '6', 'draft_year': '2023', 'high_school': '', 'rookie_year': ''}",Schulz,#zacharyschulz-NHL-NYI,zachary,,,D,,2123,,,,schulz,73,,zacharyschulz,,
,,,,[],,Cameron Reid,,,,,,,True,,NSH,,179,,,,ACT,,nhl,,,917d1b63-6902-4a0f-900b-af062f4d5d4d,,Cameron,,,,,,"{'birth_date': '2007-04-08', 'birth_place': 'Aylmer, ON, CAN', 'channel_id': '1244526804845215744', 'college': '', 'draft_pick': '21', 'draft_round': '1', 'draft_year': '2025', 'high_school': '', 'rookie_year': ''}",Reid,#cameronreid-NHL-NSH-52,cameron,,,D,,3737,,,,reid,72,52.0,cameronreid,,
,,,,[],,Daniel Walker,,,,,,,True,,TB,,229,,,,ACT,,nhl,,,18c74cbf-b2e7-470b-a1b6-39fdb653b780,,Daniel,,,,,,"{'birth_date': '1999-05-18', 'birth_place': 'Sudbury, ON, CAN', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",Walker,#danielwalker-NHL-TB-55,daniel,,,C,,2480,,,,walker,78,55.0,danielwalker,,
,2.0,,,[],Ohio State,Mason Lohrei,,,,,,,True,,BOS,,220,,,,ACT,,nhl,,,e7756a56-deb5-4d15-8487-eae15bdc73c1,,Mason,,,,,9013607.0,"{'birth_date': '2001-01-17', 'birth_place': 'Baton Rouge, LA, USA', 'channel_id': '1157131126762917888', 'college': 'Ohio State', 'draft_pick': '58', 'draft_round': '2', 'draft_year': '2020', 'high_school': '', 'rookie_year': '2023'}",Lohrei,#masonlohrei-NHL-BOS-6,mason,,,D,,1466,,,,lohrei,77,6.0,masonlohrei,,
,,,,[],,Borya Valis,,,,,,,True,,TOR,,193,,,,ACT,,nhl,,,3f888b49-a402-46d4-a5d1-46f3878d79b2,,Borya,,,,,9025163.0,"{'birth_date': '2004-04-08', 'birth_place': 'Denver, CO, USA', 'channel_id': '1274544746588573696', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",Valis,#boryavalis-NHL-TOR-39,borya,,,RW,,3541,,,,valis,74,39.0,boryavalis,,
,14.0,,,[],Boston University,Kevin Shattenkirk,,,,,,,True,,BOS,,212,,,,ACT,,nhl,,,42d58a20-0f24-11e2-8525-18a905767e44,,Kevin,,,,,8474031.0,"{'birth_date': '1989-01-29', 'birth_place': 'New Rochelle, NY, USA', 'college': 'Boston University', 'draft_pick': '14', 'draft_round': '1', 'draft_year': '2007', 'high_school': '', 'rookie_year': '2010'}",Shattenkirk,#kevinshattenkirk-NHL-BOS-12,kevin,,,D,,1868,,,,shattenkirk,72,12.0,kevinshattenkirk,,
,,,,[],Bemidji State,Kyle Looft,,,,,,,True,,DAL,,192,,,,ACT,,nhl,,,6c39bba0-818f-47a1-beed-9c17bfdd6770,,Kyle,,,,,9025148.0,"{'birth_date': '1998-06-27', 'birth_place': 'Mankato, MN, USA', 'channel_id': '1274544669144944640', 'college': 'Bemidji State', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",Looft,#kylelooft-NHL-DAL-59,kyle,,,D,,3515,,,,looft,75,59.0,kylelooft,,
,1.0,,,[],Boston College,Ryan Leonard,,,,,,,True,,WSH,,192,,,,ACT,,nhl,,,705a4cac-3813-4ec3-b6be-af152360f21c,,Ryan,,,,,,"{'birth_date': '2005-01-21', 'birth_place': 'Northampton, MA, USA', 'channel_id': '1212576344987156482', 'college': 'Boston College', 'draft_pick': '8', 'draft_round': '1', 'draft_year': '2023', 'high_school': '', 'rookie_year': '2024'}",Leonard,#ryanleonard-NHL-WSH-9,ryan,,,RW,,1967,,,,leonard,72,9.0,ryanleonard,,
,5.0,,,[],North Dakota,Jacob Bernard-Docker,,,,,,,True,,DET,,198,,,,ACT,,nhl,,,a5e8e389-5df6-42a0-8309-52764fe5607f,,Jacob,,,,,9013989.0,"{'birth_date': '2000-06-30', 'birth_place': 'Canmore, AB, CAN', 'channel_id': '1157131151291207680', 'college': 'North Dakota', 'draft_pick': '26', 'draft_round': '1', 'draft_year': '2018', 'high_school': '', 'rookie_year': '2020'}",Bernard-Docker,#jacobbernarddocker-NHL-DET-5,jacob,,,D,,2234,,,,bernarddocker,73,5.0,jacobbernarddocker,,
,,,,[],Minnesota Duluth,Adam Kleber,,,,,,,True,,BUF,,207,,,,UDP,,nhl,,,3f7334c1-b375-4e70-bc0c-4f77c0b38c5d,,Adam,,,,,,"{'birth_date': '2006-03-24', 'birth_place': 'Chaska, MN, USA', 'college': 'Minnesota Duluth', 'draft_pick': '42', 'draft_round': '2', 'draft_year': '2024', 'high_school': '', 'rookie_year': ''}",Kleber,#adamkleber-NHL-BUF,adam,,,D,,3308,,,,kleber,77,,adamkleber,,
,7.0,,,[],,Drake Batherson,,,,,,,True,,OTT,,200,,,,ACT,,nhl,,,c0cdd4d3-bd68-4413-8050-11a0e7f08d78,,Drake,,,,,9012272.0,"{'birth_date': '1998-04-27', 'birth_place': 'Fort Wayne, IN, USA', 'channel_id': '1157131155145773056', 'college': '', 'draft_pick': '121', 'draft_round': '4', 'draft_year': '2017', 'high_school': '', 'rookie_year': '2018'}",Batherson,#drakebatherson-NHL-OTT-19,drake,,,RW,,1520,,,,batherson,75,19.0,drakebatherson,,
,,,,[],Bowling Green,Mitch McLain,,,,,,,True,,VGK,,207,,,,M-LEAGUE,,nhl,,,06525b9e-34c7-4881-8ab3-5bd427b885cc,,Mitch,,,,,9012933.0,"{'birth_date': '1993-12-09', 'birth_place': 'Baxter, MN, USA', 'channel_id': '1274605074282192896', 'college': 'Bowling Green', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",McLain,#mitchmclain-NHL-VGK-75,mitch,,,LW,,2983,,,,mclain,72,75.0,mitchmclain,,
,15.0,,,[],Notre Dame,Ian Cole,,,,,,,True,,UTA,,237,,,,ACT,,nhl,,,42d3de3b-0f24-11e2-8525-18a905767e44,,Ian,,,,,8474013.0,"{'birth_date': '1989-02-21', 'birth_place': 'Ann Arbor, MI, USA', 'channel_id': '1157131354970804224', 'college': 'Notre Dame', 'draft_pick': '18', 'draft_round': '1', 'draft_year': '2007', 'high_school': '', 'rookie_year': '2010'}",Cole,#iancole-NHL-UTA-28,ian,,,D,,1726,,,,cole,73,28.0,iancole,,
,,,,[],,Sean Reilly Connors,,,,,,,True,,COL,,190,,,,ACT,,nhl,,,e1321e26-4263-42e6-80e5-0502381eb766,,Sean Reilly,,,,,,"{'birth_date': '2000-03-17', 'birth_place': 'Madison, CT, USA', 'channel_id': '1275873392448262144', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",Connors,#seanreillyconnors-NHL-COL,seanreilly,,,C,,4149,,,,connors,73,,seanreillyconnors,,
,4.0,,,[],Boston College,Casey Fitzgerald,,,,,,,True,,NYR,,187,,,,ACT,,nhl,,,7ee07d20-b48d-4993-ae1d-0cc4d2d881b4,,Casey,,,,,9000969.0,"{'birth_date': '1997-02-25', 'birth_place': 'North Reading, MA, USA', 'channel_id': '1274605211888918528', 'college': 'Boston College', 'draft_pick': '86', 'draft_round': '3', 'draft_year': '2016', 'high_school': '', 'rookie_year': '2021'}",Fitzgerald,#caseyfitzgerald-NHL-NYR-45,casey,,,D,,1851,,,,fitzgerald,71,45.0,caseyfitzgerald,,
,,,,[],Wisconsin,Peter Tischke,,,,,,,True,,BUF,,216,,,,ACT,,nhl,,,0ee3b981-ec50-49b3-bb23-b699977e2f31,,Peter,,,,,9013944.0,"{'birth_date': '1996-01-03', 'birth_place': 'Hinsdale, IL, USA', 'channel_id': '1273880282356797440', 'college': 'Wisconsin', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",Tischke,#petertischke-NHL-BUF-56,peter,,,D,,3523,,,,tischke,73,56.0,petertischke,,
,,,,[],,Artem Grushnikov,,,,,,,True,,CGY,,195,,,,ACT,,nhl,,,1a1c8285-0f73-4e75-8989-531375e5f4c6,,Artem,,,,,9014113.0,"{'birth_date': '2003-03-20', 'birth_place': 'Voskresensk,, RUS', 'channel_id': '1274303016589070336', 'college': '', 'draft_pick': '48', 'draft_round': '2', 'draft_year': '2021', 'high_school': '', 'rookie_year': ''}",Grushnikov,#artemgrushnikov-NHL-CGY-3,artem,,,D,,3097,,,,grushnikov,73,3.0,artemgrushnikov,,
,3.0,,,[],UMass Lowell,Lucas Condotta,,,,,,,True,,MTL,,221,,,,ACT,,nhl,,,2df623cb-87ef-4359-ab7d-c07d6bf9d563,,Lucas,,,,,9014971.0,"{'birth_date': '1997-11-06', 'birth_place': 'Georgetown, ON, CAN', 'channel_id': '1159984788816265216', 'college': 'UMass Lowell', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': '2022'}",Condotta,#lucascondotta-NHL-MTL-82,lucas,,,LW,,2237,,,,condotta,73,82.0,lucascondotta,,
,,,,[],Western Michigan,Hugh McGing,,,,,,,True,,STL,,176,,,,ACT,,nhl,,,f4121011-fedc-4db1-b8e1-f8641f0e3ec3,,Hugh,,,,,9012552.0,"{'birth_date': '1998-07-11', 'birth_place': 'Chicago, IL, USA', 'channel_id': '1274242732591689728', 'college': 'Western Michigan', 'draft_pick': '138', 'draft_round': '5', 'draft_year': '2018', 'high_school': '', 'rookie_year': ''}",McGing,#hughmcging-NHL-STL-56,hugh,,,LW,,2214,,,,mcging,68,56.0,hughmcging,,
,,,,[],,Lucas Edmonds,,,,,,,True,,TB,,185,,,,ACT,,nhl,,,2c22579b-87d7-4e9d-b402-9ff035189222,,Lucas,,,,,9013406.0,"{'birth_date': '2001-01-27', 'birth_place': 'North Bay, ON, CAN', 'college': '', 'draft_pick': '86', 'draft_round': '3', 'draft_year': '2022', 'high_school': '', 'rookie_year': ''}",Edmonds,#lucasedmonds-NHL-TB-54,lucas,,,RW,,2413,,,,edmonds,71,54.0,lucasedmonds,,
,8.0,,,[],,Nicolas Roy,,,,,,,True,,TOR,,201,,,,ACT,,nhl,,,e0a887f9-2295-4692-b49d-9ae4104f092e,,Nicolas,,,,,9000606.0,"{'birth_date': '1997-02-05', 'birth_place': 'Amos, QC, CAN', 'channel_id': '1157130917160964096', 'college': '', 'draft_pick': '96', 'draft_round': '4', 'draft_year': '2015', 'high_school': '', 'rookie_year': '2017'}",Roy,#nicolasroy-NHL-TOR-55,nicolas,,,C,,1060,,,,roy,76,55.0,nicolasroy,,
,,,,[],,Owen Flores,,,,,,,True,,NSH,,176,,,,ACT,,nhl,,,22da76e5-973b-4a2d-a5d9-8ad1313b0b92,,Owen,,,,,,"{'birth_date': '2004-05-09', 'birth_place': 'Chicago, IL, USA', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",Flores,#owenflores-NHL-NSH-34,owen,,,G,,2298,,,,flores,74,34.0,owenflores,,
,12.0,,,[],,Ben Chiarot,,,,,,,True,,DET,,225,,,,ACT,,nhl,,,7ace40fe-a4fd-459f-a4b1-cefaed5866ad,,Ben,,,,,8475279.0,"{'birth_date': '1991-05-09', 'birth_place': 'Hamilton, ON, CAN', 'channel_id': '1157131106256965632', 'college': '', 'draft_pick': '120', 'draft_round': '4', 'draft_year': '2009', 'high_school': '', 'rookie_year': '2013'}",Chiarot,#benchiarot-NHL-DET-8,ben,,,D,,1431,,,,chiarot,75,8.0,benchiarot,,
,,,,[],,Egor Goriunov,,,,,,,True,,MTL,,193,,,,ACT,,nhl,,,ebeaeefa-adb4-40af-af8c-040e0c7589a1,,Egor,,,,,,"{'birth_date': '2004-03-03', 'birth_place': 'Moscow,, RUS', 'channel_id': '1274242630498136064', 'college': '', 'draft_pick': '', 'draft_round': '', 'draft_year': '', 'high_school': '', 'rookie_year': ''}",Goriunov,#egorgoriunov-NHL-MTL-38,egor,,,RW,,4017,,,,goriunov,73,38.0,egorgoriunov,,
,,,,[],,Adam Benak,,,,,,,True,,MIN,,164,,,,ACT,,nhl,,,5f09c2b5-e520-437b-a450-1e2a41b131a7,,Adam,,,,,,"{'birth_date': '2007-04-10', 'birth_place': 'Pilsen,, CZE', 'channel_id': '1244768418159153152', 'college': '', 'draft_pick': '102', 'draft_round': '4', 'draft_year': '2025', 'high_school': '', 'rookie_year': ''}",Benak,#adambenak-NHL-MIN-80,adam,,,C,,3785,,,,benak,67,80.0,adambenak,,
,,,,[],,Andrew Strathmann,,,,,,,True,,CBJ,,187,,,,NWT,,nhl,,,6e3edcde-9901-4b0c-a372-b6a511fc9638,,Andrew,,,,,,"{'birth_date': '2005-02-27', 'birth_place': 'Waukegan, IL, USA', 'college': '', 'draft_pick': '98', 'draft_round': '4', 'draft_year': '2023', 'high_school': '', 'rookie_year': ''}",Strathmann,#andrewstrathmann-NHL-CBJ,andrew,,,D,,2044,,,,strathmann,71,,andrewstrathmann,,
